# id             redshift  distance   F275W_UVIS_CHIP2   F275W_UVIS_CHIP2_err   F336W_UVIS_CHIP2   F336W_UVIS_CHIP2_err   F438W_UVIS_CHIP2   F438W_UVIS_CHIP2_err   F555W_UVIS_CHIP2   F555W_UVIS_CHIP2_err   F814W_UVIS_CHIP2   F814W_UVIS_CHIP2_err   jwst.nircam.F200W   jwst.nircam.F200W_err   jwst.nircam.F300M   jwst.nircam.F300M_err   jwst.nircam.F335M   jwst.nircam.F335M_err   jwst.nircam.F360M   jwst.nircam.F360M_err   jwst.miri.F770W   jwst.miri.F770W_err   jwst.miri.F1000W   jwst.miri.F1000W_err   jwst.miri.F1130W   jwst.miri.F1130W_err   jwst.miri.F2100W   jwst.miri.F2100W_err    
 2   0.0   18.0  0.000016561421552   -0.000016561421552   0.000023425185307   -0.000023425185307   0.000033054185426   -0.000033054185426   0.000034203159372   -0.000034203159372   0.000064789784075   -0.000064789784075   0.020502884801477   0.000042481274839   0.013732224376872   0.000073809795610   0.054372729128227   0.000125359965420   0.059532928643748   0.000117038206899   1.007079813480378   0.000624587476970   0.248173790574074   0.000073723631760   0.703473930954933   0.000174294254158   1.998925337791444   0.000178378403413    
 3   0.0   18.0  0.000016956807349   -0.000016956807349   0.000021654777346   -0.000021654777346   0.000029510609324   -0.000029510609324   0.000512528246327   0.000033945820931   0.003841119051212   0.000077913931170   0.095554277379764   0.000068687055212   0.062311166031286   0.000132338628383   0.077052393546328   0.000151850836208   0.073639131691307   0.000132000954202   0.478958932757378   0.000568738739969   0.125652108788490   0.000056323490509   0.462650913298130   0.000171731838982   1.296781285405160   0.000183426779795    
