# id             redshift  distance   F275W_UVIS_CHIP2   F275W_UVIS_CHIP2_err   F336W_UVIS_CHIP2   F336W_UVIS_CHIP2_err   F438W_UVIS_CHIP2   F438W_UVIS_CHIP2_err   F555W_UVIS_CHIP2   F555W_UVIS_CHIP2_err   F814W_UVIS_CHIP2   F814W_UVIS_CHIP2_err   jwst.nircam.F200W   jwst.nircam.F200W_err   jwst.nircam.F300M   jwst.nircam.F300M_err   jwst.nircam.F335M   jwst.nircam.F335M_err   jwst.nircam.F360M   jwst.nircam.F360M_err   jwst.miri.F770W   jwst.miri.F770W_err   jwst.miri.F1000W   jwst.miri.F1000W_err   jwst.miri.F1130W   jwst.miri.F1130W_err   jwst.miri.F2100W   jwst.miri.F2100W_err    
 0   0.0   18.0  0.000000000000000   nan   0.000000000000000   nan   0.000000000000000   nan   0.000000000000000   nan   0.000000000000000   nan   0.000359572306542   0.000010317191262   0.000843081709500   0.000016374390489   0.001188191330839   0.000016557800376   0.001348542966007   0.000021732874014   0.000051037601168   -0.000051037601168   0.000446671575701   0.000060896027215   0.000395123879862   0.000072297775717   0.000144406150930   -0.000144406150930    
 1   0.0   18.0  0.000164884373044   0.000018348721989   0.000162383021545   0.000019113387420   0.000018428392564   -0.000018428392564   0.000080155642136   0.000013385333447   0.000020088748177   -0.000020088748177   0.000770898099121   0.000011404681206   0.000969999019944   0.000018361302768   0.001331806414237   0.000018579221318   0.001494936150411   0.000022850606192   0.000318895009113   0.000056297466400   0.000061844818289   -0.000061844818289   0.000805139381264   0.000075456951636   0.000144568243593   -0.000144568243593    
 2   0.0   18.0  0.000013729411562   -0.000013729411562   0.000016670953676   -0.000016670953676   0.000016861700459   -0.000016861700459   0.000012250415500   -0.000012250415500   0.000019628740564   -0.000019628740564   0.000193985138752   0.000010659719203   0.001120007347126   0.000018951711587   0.001732240225683   0.000019481849269   0.002181199273909   0.000024424032826   0.000295986827696   0.000052300688876   0.000344022300560   0.000061037311351   0.000445665540319   0.000072770845426   0.000144848045356   -0.000144848045356    
 3   0.0   18.0  0.000014683855672   -0.000014683855672   0.000017773408799   -0.000017773408799   0.000019141784097   -0.000019141784097   0.000014949400199   -0.000014949400199   0.000024061672364   -0.000024061672364   0.000311657005736   0.000011015423306   0.001056113489467   0.000020464533611   0.001515283968329   0.000020464687026   0.001706149063539   0.000025007544303   0.000392557978339   0.000047217405996   0.000376135212136   0.000054819235563   0.000560216511367   0.000065962814991   0.000129188297991   -0.000129188297991    
 4   0.0   18.0  0.000014226362937   -0.000014226362937   0.000017536823063   -0.000017536823063   0.000017447474613   -0.000017447474613   0.000012285995345   -0.000012285995345   0.000019438545971   -0.000019438545971   0.000439021481533   0.000015591583025   0.001000022715816   0.000018606442584   0.001315926548850   0.000018380037537   0.001467106940763   0.000023149354524   0.000378970839010   0.000042113475989   0.000396378535598   0.000049769494570   0.000513078208387   0.000059191532560   0.000118257175490   -0.000118257175490    
 5   0.0   18.0  0.001559902181325   0.000044602144881   0.001851510653505   0.000056362441261   0.002011897539487   0.000066548555216   0.002045375104062   0.000058072458359   0.002599005643278   0.000084546877064   0.005387360285316   0.000043302689753   0.009346415800974   0.000068700157200   0.013090784624219   0.000078034588350   0.014522196259350   0.000073748982392   0.018832169012167   0.000324241672061   0.003222497589886   0.000052528486066   0.000104965263145   -0.000104965263145   0.016539597805277   0.000148894498908    
 6   0.0   18.0  0.000014229050416   -0.000014229050416   0.000017066999313   -0.000017066999313   0.000018705032442   -0.000018705032442   0.000013870286586   -0.000013870286586   0.000022059067537   -0.000022059067537   0.000390098670315   0.000010503874808   0.001142395191564   0.000027230806987   0.001837143937155   0.000029090131809   0.002399755278893   0.000036120897727   0.001236638459377   0.000060197300081   0.000764745094930   0.000063585688403   0.000970289022880   0.000077142531438   0.000145463754074   -0.000145463754074    
